user_id,product_id,rating,timestamp
AG4LBEYRCWT9S,B003EO1H7E,3.0,2013-05-27
A31IEJQ9CCOMT4,B0006BKH3S,4.0,2007-04-26
A1GRO2ZDN5II2C,B0049S6ZUS,1.0,2013-06-06
ADGNS812JGFYL,B003L62T7W,5.0,2013-10-28
A6FIAB28IS79,B000R9AAJA,4.0,2010-08-25
A2RW587355CMVA,B00F9ZQQ8Q,4.0,2013-12-31
A2OP4MUACFLT6N,B0097FM3PE,5.0,2014-02-10
A19UTUEBWKIZFT,B0075SUK14,5.0,2012-10-24
ANF6TEV6NFYRN,B00DR0PDNE,3.0,2013-12-29
A2ZBNURQMYFQMV,B005FYNSPK,5.0,2013-12-04
A2EHF7MFFO9IE4,B002MAPRYU,4.0,2013-06-25
A3VX6DDDK0681Z,B000A6NV0U,5.0,2014-05-31
A18Z4PYBB9L9RY,B0067PLM5E,1.0,2012-02-20
AZQFM7JM1KUO9,B00834SJNA,4.0,2013-12-14
ASAWQWJ7AF5NF,B000092YQW,3.0,2004-07-10
A2U20XN5A9VP5H,B000HHYEKI,1.0,2008-01-04
A11OTLEDSW8ZXD,B0063705PE,5.0,2012-04-06
A3CDLFI070804V,B000S5Q9CA,3.0,2012-06-12
ANLQEZPXB7473,B005KDYBIO,5.0,2013-08-05
AJ3MFS66ID0W5,B00006JPDI,5.0,2008-06-18
A1IYN8CZ2VQUMG,B003YFHE9I,5.0,2013-07-10
A1SPJ5GAFVIVY7,B003L62T7W,3.0,2011-08-15
A1G76T4T41F5X3,B0002L5R78,5.0,2010-04-14
A196WWEMCULYKW,B00622AG6S,5.0,2012-12-20
A26SLWISNEI19M,B003SWLRLS,2.0,2013-07-22
ARBKYIVNYWK3C,B003XE3X8Q,5.0,2013-09-19
A2EKQ43XM1BK2Y,B0051G5SBY,5.0,2013-12-17
A3EZFFPVS34AMO,B00007M1TZ,4.0,2008-06-14
A3BE967Q3PG0JA,B006GWO5WK,4.0,2013-07-11
A20DDH4NT6Q1E8,B007PJ4P4G,5.0,2012-07-05
A2TUXUOKJHAYCI,B00F0DD0I6,5.0,2013-10-20
A134JLN8GFCRLY,B006ZP8UOW,4.0,2013-04-28
A1YRH69LB3CZDU,B00BT0IVRO,3.0,2013-07-11
AOVXBR3CWA1Z2,B00BGGDVOO,4.0,2013-05-26
AHF4I1FSIHABC,B00007E7JU,1.0,2012-06-07
A1T89PS3O5WOWN,B000FKP7TY,5.0,2012-12-23
A8SPPHKETDZ41,B0079UAT0A,5.0,2012-09-06
A38X7785G9H7I1,B003KPBRRW,1.0,2012-04-05
A1CENILVYMJGN4,B00G2TK76A,4.0,2014-04-11
A1V5T93KBHCKW1,B000LQFI2I,3.0,2011-12-04
A9Y5O2R4D6EH5,B005GJC01C,4.0,2013-02-07
A2BZWB9UPQCJFE,B001ENYQT8,1.0,2013-03-16
A1Q6DG2GQG1XZD,B00DR0PDNE,4.0,2014-06-19
A37Z9GKGDLNVIZ,B00212NO6W,5.0,2012-08-21
AZS0Q5ILAQBBR,B0056YNA2A,4.0,2012-10-16
ANJY75Z24A6AG,B004OB0EBQ,4.0,2013-08-16
ASY4YLO36SK7E,B0037NYQ7K,5.0,2012-07-26
A1AKEG5JPTQDFO,B003UE52ME,5.0,2011-07-13
A33CNFK776MTWR,B009YQ8BTI,5.0,2014-01-20
A392UNQYS7TNEP,B00B46XUQU,1.0,2013-03-12
A3IW9TTG36O24X,B00D02AG7C,4.0,2014-01-02
APZZK3DRG7J8K,B003ELYQGG,4.0,2013-04-18
A34UVV757IKPVB,B000BSOBG0,3.0,2007-01-16
A347TL78TMSAP8,B001NJ0WCS,4.0,2009-10-16
A2FVOXRL0Z43XT,B003K1EYM6,4.0,2014-07-11
APZZK3DRG7J8K,B00406YHLI,4.0,2013-04-18
A1F88NLEH0241Q,B008KVUAGU,4.0,2013-08-10
A4IM0ZAMQS34Y,B007WTAJTO,5.0,2013-05-24
AM0QLU79O05JR,B00BOHNYTW,1.0,2013-09-10
A1OGBVAZ5V023J,B0007MXZB2,4.0,2012-11-21
A357EJ2I1PHWS,B006ZZ2V9M,3.0,2013-05-05
A3D0MT6MH2RTUU,B000V1MLBE,5.0,2008-05-18
A2CM17ODJY6WZ7,B008EQYRRY,5.0,2014-04-24
A1Y4I1F5HJH2XP,B000MS3VGA,2.0,2009-01-06
A2OWR5G2OAQF7C,B008DWCRQW,4.0,2013-05-25
A39G4M8L6I3CI3,B004R7A9YE,4.0,2014-01-05
A2V9ULRWMX9WEJ,B003VANO7C,5.0,2012-12-24
A11CAZ1CEJGLT4,B004HHICKC,4.0,2013-11-06
A3VRPNFG1PBM3H,B009LL9VDG,4.0,2013-03-26
ATQ0GLFRWK3ZU,B00AQRUW4Q,2.0,2014-04-27
A1URXSRV6WDHVY,B008EQYRRY,5.0,2014-03-04
A214TYBKXHZ9KM,B0002KVQBA,3.0,2013-03-01
APDPA11IZPYLN,B00JC5Y6YA,5.0,2014-07-06
A1HWZRMMYZ58W,B005CLPP8E,5.0,2013-02-18
AE6LN80KUHS5I,B002JPITXY,5.0,2010-07-14
AYRDMFX7ZWLH4,B005U0M9B8,5.0,2012-05-02
A2TX1E1U5EFT5C,B00CMQTVK0,5.0,2014-05-22
A8K8Y5CK447G4,B00AANMVNQ,5.0,2014-05-12
A1ROYTFVKXZUY5,B000WBQOZW,5.0,2008-11-19
A18QEHWA8HWY3L,B006Y0YZZ6,5.0,2013-04-05
A2AMM18QUKJF5C,B001G4BNZA,4.0,2013-05-27
A3ACHJERBFF8N0,B009NHAF5G,5.0,2013-11-30
A3PQBXEJX8WZ14,B00746W3HG,4.0,2013-05-31
A39137LW12KK7B,B0093H4WT6,5.0,2014-05-09
AX63MO2UIAEVQ,B0054YQO5C,5.0,2013-10-07
A33TGQ95683PSI,B0049YQVHE,3.0,2012-06-13
AZW7PDA9PBDO,B003ZUIHY8,5.0,2011-06-06
AL1SY6LGHNCUN,B002O3W3Y2,3.0,2012-02-28
A2VG63RY11NV0O,B007C0Y8NQ,4.0,2013-01-03
A1DUY2QN5VB9DK,B000BMBT5M,4.0,2009-01-28
A3L3DJ5HGPWNSG,B00G2TK76A,5.0,2014-06-02
A1D9V11QUHXENQ,B008CXTX7S,5.0,2012-11-25
A19TYHQRAHAHQY,B00029U1DK,1.0,2013-03-25
AT4ONNJ7NMBRW,B00B46XUQU,5.0,2010-12-27
A3NJNHTLUL7K8V,B008HO9DK4,5.0,2013-07-03
A30JPZ9TZ7I61U,B00FNPD1OY,4.0,2014-01-04
A2I357I10ZY7CI,B00CD8ADKO,5.0,2014-07-07
A3DI391K4GAI7Q,B004Q3R9AQ,5.0,2011-10-31
APDPA11IZPYLN,B002FYL7PG,5.0,2010-06-24
AVFJ327UXPXLF,B0067MK1TU,5.0,2012-09-10
A3FI8PE2SKPHZ7,B0002X5Q72,1.0,2010-02-14
A3UJJGEVXNN8QW,B002QXZPFE,3.0,2013-08-25
A1ZCC4FCBOUIFW,B004XC6GJ0,5.0,2013-03-29
A1GRLRBHSQOG40,B0058UUR6E,5.0,2013-02-08
AKCZIJ6ZHE41D,B003CJTR82,1.0,2012-08-29
AQCJWSMSURQI2,B003L1ZYZ6,5.0,2011-03-23
A2NOW4U7W3F7RI,B005KJJKVG,2.0,2012-02-19
A12WPL8KK6B3B0,B006I0KL6Y,1.0,2014-07-08
A25UR9HRTS5UI9,B0038P1TP4,2.0,2013-01-22
A30JPZ9TZ7I61U,B00B2HCLL6,4.0,2013-05-01
A3VONQL7YW8UPM,B007WTAJTO,5.0,2014-01-05
AEZJTA4KDIWY8,B0009YDP7W,5.0,2013-02-23
AJ86MYUT3VJE5,B00829TIA4,5.0,2013-02-26
A2J8T58Z4X15IO,B001NJ0WCS,5.0,2009-06-25
A33CK9OFDUOVJ,B003ES5ZUU,4.0,2012-12-26
A3H99DFEG68SR,B005LJQMZC,5.0,2014-03-06
A1B1FUA0CR7LGK,B0052YFYFK,5.0,2014-01-01
A2J8T58Z4X15IO,B00BF9MUAS,5.0,2013-04-27
ADGNS812JGFYL,B0046RE21G,1.0,2013-10-28
A28LUOEY0ECT9G,B0064DEI50,3.0,2013-12-27
A3QX14AZKQCLAF,B0032OZNDK,5.0,2014-04-10
A2JRDDSCQU89A8,B000S5Q9CA,5.0,2012-06-20
A1SK0YRDP5CTOT,B00APCMMDG,4.0,2013-08-27
A17RFKCYS69M3Y,B00081A2KY,5.0,2008-07-12
A10X7TP9E3OB1A,B0087NZ31S,5.0,2013-05-17
A13V0KRH5XXH06,B001QFZMCO,4.0,2009-09-29
A537CE7BLXCDQ,B00723PZ2G,3.0,2014-06-05
A3284KYDZ00BZA,B009VV56TY,3.0,2013-05-15
A1GGYYMXEF2KS,B00E055H5O,2.0,2014-01-27
A22VYGZZ7MDT07,B001QFZMCO,5.0,2011-07-19
A1MG2UJO532Z1W,B00006HQR8,4.0,2013-09-18
A3BVSAZREDP9RH,B000R9AAJA,1.0,2010-04-01
A2TSQOGQ8A7792,B0088CJT4U,1.0,2014-04-30
A1GA6TGY8OLEDD,B004NBL9WK,1.0,2011-05-26
ABDR6IJ93HFIO,B004RKQM8I,5.0,2013-03-22
A3JBLFG54J387D,B004SBBDD0,5.0,2012-11-04
A8TGQU3WYBLAC,B003A7CDY6,5.0,2013-02-27
AG2YXYIQ8TLTA,B000V1MLBE,5.0,2009-07-03
A2CIQEY05SPHTZ,B00884WH74,5.0,2013-01-25
A1MHMCO5B21KXU,B001MSU1FS,4.0,2014-05-13
A8AO9Z7V3SCIS,B0037NYQ7K,2.0,2013-04-07
A3P5G64FFNWSWC,B000067SPR,5.0,2009-12-05
A3ACKWYDNR7ROA,B0036Q7MV0,5.0,2013-01-03
A3SMH6EOXOYNX3,B003VAM32E,1.0,2011-07-02
AUH9ZVPYXNRMY,B0075W8E4A,2.0,2013-01-05
A3M9JJ97RF0ACZ,B0099SMFP2,5.0,2013-08-18
A1K23IRMOL04U4,B00CEZQ8FA,4.0,2014-03-31
A2WDCAMKCCP1UR,B000ZH98LU,2.0,2013-03-19
A3FEGTOLCWXSV4,B002SQK2F2,1.0,2010-07-31
A18QIU7Y8D5RAK,B000VZCEUI,5.0,2008-05-30
A31NC8C7OV6C3K,B001AI6CNK,1.0,2010-06-05
A2HRHF83I3NDGT,B005FYNSPK,5.0,2014-05-09
A1O7IMK0R5L0S0,B00001P4XA,4.0,2011-01-16
AXV5IWNDCEL76,B00834SJSK,5.0,2013-04-20
AEMSGB00FL3YO,B00JC5Y6YA,5.0,2014-06-19
AOJYHMZ5S8B5K,B00DR0PDNE,4.0,2014-03-09
A1FD8C6K2WD20,B00007M1TZ,4.0,2012-07-18
A6OBGSCMLB2GS,B003VZ7GEY,5.0,2012-08-08
A3L6UF29FFPA77,B000OEV88K,4.0,2011-10-14
A3S3NT5VS54FC8,B003EM0RM2,5.0,2011-02-26
A3LZA698SQPCXE,B002HWRJBM,3.0,2013-04-27
A3NEAETOSXDBOM,B00AZW4MYI,5.0,2013-12-12
A21GKDHLXM1EEI,B003CVOK28,5.0,2013-01-07
A3I0B42BE8ABQ5,B003N7P6TC,4.0,2012-10-02
A4UGMKUSX9XHI,B001CCAISE,5.0,2010-02-24
AWGKBFQVDWC8H,B00DBV28TG,5.0,2014-06-05
A3PTW5IV3OJLS0,B004T9RR6I,5.0,2013-05-19
A3UP19I6HSILR9,B00F9ZQQ8Q,1.0,2014-07-07
A15EQ9J0E2B95M,B003FVVMS0,5.0,2014-07-07
A33QH3IO7GF28J,B004G6002M,2.0,2012-06-10
AHIDOAZZVH2PY,B0002Y5WZC,5.0,2011-07-12
A3G39MA1PVIEP4,B001XHBNN2,1.0,2010-08-17
AHXWPY977L7VF,B00004T8R2,3.0,2014-05-28
A19FIB51IND2I4,B003ELYQGG,5.0,2013-06-24
A1GYDZWZ0EBJ7E,B002LITI8E,5.0,2013-09-07
AMO9Q6HVHIQP7,B003Y32T68,5.0,2013-10-22
A1T9MILRRZ00F8,B0081FLFQE,5.0,2013-04-30
A2HMF8ZR67BNZS,B002R9CQYK,4.0,2011-07-26
A17K4AQGPJ3FMC,B00B7Q7D4M,3.0,2013-09-22
AK61KSPDSWRXP,B003X1REPW,5.0,2012-02-02
A92KCYZOV96T5,B005U0M9B8,3.0,2012-12-05
A11K2HXZB4Z1VY,B000S5Q9CA,1.0,2014-05-22
AM2ZZE6SWHRH,B0015DYMVO,5.0,2014-04-30
A3AG5QAT8L0I3R,B000N99BBC,4.0,2013-02-28
A3SS042FJQJN39,B001MSU1HG,4.0,2014-01-12
A3CZWVO53MLZI9,B003ZX8B3W,5.0,2012-06-09
A3CFM008T8ZZG5,B002WE6D44,5.0,2011-08-01
A382NB8519TLAG,B003XM1WE0,5.0,2011-12-06
A1E55W6ES0FY17,B000WBQOZW,1.0,2008-11-17
AF13CW3GWQ941,B006ZS5ATM,2.0,2012-07-10
A17UNMURMLX0ZE,B00834SJNA,5.0,2012-08-23
A2JFEGDVGO239R,B002U1ZBG0,4.0,2014-04-17
A28I5UM0FT3I6T,B00609B3J2,5.0,2013-02-28
A2P8JK1L1WHDOV,B004Q0PT3I,3.0,2013-11-19
A3MU9G6YWKTGTA,B000ZH98LU,3.0,2012-11-19
AI8EMB0HUC6Z5,B004J4VYG2,3.0,2011-04-29
A3IY316DRNF5F2,B003WUBIZQ,5.0,2013-09-21
A3TFJAVKE84MNU,B00BNIO4H8,5.0,2013-09-25
A1DUY2QN5VB9DK,B00020S7XK,3.0,2010-07-20
A30AJLPF3B067W,B000BSOBG0,1.0,2007-08-20
A3OXHLG6DIBRW8,B002R5AM7C,5.0,2010-05-11
A3EZFFPVS34AMO,B000OGX5AM,5.0,2010-09-06
A2R9DK7JEEQD2D,B0007U00XU,5.0,2012-12-10
A15JPYV0L19RF,B0015AARJI,5.0,2011-12-18
AQM0K7MBBT4AY,B008DWCRQW,5.0,2013-06-22
A1C1TNVSZAZA4E,B001TH7GUU,5.0,2012-12-08
A37QC46GV7VTES,B0054L8N7M,4.0,2013-01-27
A33Y2TY6V4U00R,B008UNSPO2,5.0,2013-11-27
A2F5ZTGBNKLXV5,B008YRG5JQ,4.0,2013-04-12
A33C54SGWSUHJ5,B00AANMVNQ,5.0,2013-11-18
A1C47ROOK7BSVL,B0041UJVI2,1.0,2012-08-13
A3E5F2I91CVEUT,B0051G5SBY,5.0,2012-06-19
A2HRHF83I3NDGT,B007WTAJTO,5.0,2013-11-26
A1NGFGBX2VCQS8,B009YQ8BTI,4.0,2013-07-02
A38RMU1Y5TDP9,B001E1Y5O6,5.0,2010-06-08
A16XNYWTWCH5JQ,B000WAHFBK,5.0,2011-12-05
A9UEVK9QBA0B3,B005DOK8NW,5.0,2013-06-26
AP6L54VTCJKCQ,B00BD99JSQ,3.0,2014-03-10
A1GRO2ZDN5II2C,B000MKC34E,4.0,2007-08-14
AQZBIM739YVLM,B003X26VV4,5.0,2013-05-26
A2TSEHSNNZJFZ4,B001ELK2NY,5.0,2012-01-11
A1PL6L9P2QVMV7,B001ISKNKA,5.0,2012-01-05
A3TA1UJWRJF9NC,B0007XJSQC,5.0,2010-12-01
A3PWNBC2DP6TW3,B003ES5ZUU,2.0,2013-12-25
A1EPPORECDQYR1,B0019EHU8G,5.0,2013-09-01
A1X04KS1KS37WT,B001TH7GSW,5.0,2014-02-02
A1I0WTLWCCGFWH,B000S5Q9CA,1.0,2012-08-26
A1BJUMKKRLK9XX,B0009OD4CS,3.0,2006-12-11
A2LRS2EL4RXAMC,B000RQSGYO,5.0,2012-06-25
A3PUMQTSXH5O6O,B009A5204K,4.0,2014-06-29
A1CZ186VC9X1H3,B00066IJPQ,5.0,2013-12-29
A35WW9XJ1PHZ5W,B00406YHLI,5.0,2012-12-14
A3CRO2C5FNIXDC,B007WTAJTO,5.0,2013-12-30
A1X04KS1KS37WT,B0019EHU8G,5.0,2014-02-02
A3T9U01G7RTBPO,B000HPV3RW,1.0,2008-10-12
A3EROOTOOI7YCR,B002R9CQYK,4.0,2013-02-02
AEVHM9T2YWQJO,B0007MXZB2,2.0,2006-12-25
A1NAL8UPWNQFR7,B002ZIMEMW,4.0,2014-03-24
A2UO2SEINLVTXE,B001QUA6RA,5.0,2013-05-09
A3R1WFO4KIUQXZ,B005DKZTMG,5.0,2012-03-28
A299HKDSEB8IVT,B00EN27TCI,5.0,2014-03-27
A1UQBFCERIP7VJ,B003ZBZ64Q,5.0,2013-06-10
A22200AUZF7RW5,B003ES5ZUU,5.0,2011-04-19
AQE90JFP7HUVU,B00093IIRA,2.0,2008-02-12
A28DA4HNDPAGHK,B001OMH1JQ,5.0,2009-06-22
A26DRUFD0AXIUT,B00E3W15P0,5.0,2014-02-03
A33UVHUZLQV2SV,B00CPGYNV4,4.0,2014-03-07
A1RGQMLUC8515P,B001ISKNKA,4.0,2009-07-18
A22P140WC3CRSQ,B004Q0PT3I,5.0,2013-09-21
A2246ZS2UPDKO7,B004SBBD8U,5.0,2013-11-28
A27SBRBWDTZW19,B002J9HBIO,5.0,2013-01-12
AWOENK6Q1WJ70,B00AAU54TW,1.0,2013-01-15
AUGCJMU1YCELI,B0002KVQBA,4.0,2012-12-06
A1SDVYEZASCELK,B0054JJ0QW,2.0,2013-11-09
A19F428N0ZJXGB,B0002GRL7M,5.0,2010-08-01
A3B7NBM01191CF,B003XM9774,5.0,2012-12-13
A2HXEJXEQQTM1D,B003UE52ME,5.0,2013-08-23
A13A45Q5UY8MBL,B001O9X9EU,5.0,2011-03-22
A1B4PVWSTRVH3Y,B001G4BNZA,1.0,2012-03-24
A31N0XY2UTB25C,B003A7CDY6,5.0,2013-11-03
A2WL8A52VRY7PT,B0002KVQBA,2.0,2014-07-13
AOVMTR7PA8XB9,B005DOK8NW,5.0,2013-12-18
A2I98OOPNIJNYY,B0002X5Q72,5.0,2011-04-19
A390F07SOAS4NI,B00565T3ZW,4.0,2011-08-30
ACVJ34OP2LDJF,B002K42W50,5.0,2011-09-22
A3LV8JJF1KK7O8,B002FB7IX4,4.0,2013-10-22
A2Y739CRM15WDL,B00HPM1FZ0,4.0,2014-04-10
A2PLBVRD6V4TJP,B003VANO7C,5.0,2014-04-22
A1I5UHEW5OWS1J,B000VX6XL6,5.0,2012-12-29
A3QWEIX3ZVQBGX,B00BGGDVOO,5.0,2013-09-08
A3QRW0UJPKIAX7,B002JPITXY,5.0,2009-12-31
A1L7H5MPBT4J3X,B002O3W3Y2,5.0,2011-03-18
A2LKD5NXOGRZ3M,B001O9X9EU,3.0,2011-05-17
A3TAS1AG6FMBQW,B00CROC9JC,5.0,2013-05-29
A2J07AQG22E8L8,B0036Q7MV0,5.0,2013-02-09
A19HM61K6FOP0S,B0088CJT4U,5.0,2012-11-20
A8WEXFRWX1ZHH,B00BOHNYTW,5.0,2013-04-25
A2TM55KWZ3N4I7,B005FYNSPK,4.0,2014-06-25
A10AFVU66A79Y1,B00AQRUW4Q,5.0,2013-02-21
A2IXK5LB4Y0NYV,B007WTAJTO,5.0,2014-04-26
A299UKJBO6RC5K,B000RQSGYO,4.0,2009-01-29
AJZN41Y0Y122C,B0018DKODQ,4.0,2008-11-07
A2BMZRO0H7TFCS,B005EJLFXI,3.0,2012-08-20
ARHK2BI3TLRNB,B004SBBD8U,5.0,2013-12-26
A29R1GNVO365ET,B003ES5ZUU,5.0,2014-01-02
A13OTD2EPOQPRP,B002VPE1QG,5.0,2012-11-24
A1JMH0DC82CEU7,B006GWO5WK,4.0,2013-01-27
AJH2WWLY2F5RG,B003S6AXVO,3.0,2014-02-03
A3RKUYE6VF0PF1,B002WE6D44,5.0,2012-05-13
A2EJGIQBL9XTT2,B00609B3J2,5.0,2013-03-14
A3BIR2418I0M3N,B0012S4APK,5.0,2013-11-27
AVFIV0YL5LG1T,B005E7KMH0,4.0,2014-04-18
A2B8KX017QWWQM,B009LL9VDG,5.0,2013-12-26
A3DQB0J9N7S69Q,B002HGFKR8,5.0,2014-05-31
A3P150FNM1I0P2,B0036Q7MV0,5.0,2014-06-13
A28IEW6CJFMQ9R,B004RKQM8I,4.0,2014-02-06
A1F5O1USOUOOXI,B009YQ8BTI,5.0,2013-08-25
A198J1MZRWAAZG,B006I0KL6Y,2.0,2014-03-03
ACJT8MUC0LRF0,B008X9Z7N0,5.0,2013-07-01
A3DSXJDE6PAXHZ,B000M87F0I,3.0,2012-06-02
A2BJ9I0BQ1LH5S,B0067MK1TU,2.0,2012-05-04
A37QGB8MJ7R8J6,B000HHYEKI,5.0,2007-05-09
ALEG9QCIUWK81,B000JE7GPY,4.0,2014-02-13
A20DZX38KRBIT8,B001IOHAVO,1.0,2009-08-15
A31RULW0KNYJ5H,B0030MITDK,5.0,2010-04-10
A3GFUZTVNMRSSE,B000N99BBC,5.0,2013-08-28
A2WCFRWYPANBUX,B002JCSV8A,5.0,2012-11-21
A1VI1JCLFH8ASX,B003WUBIZQ,5.0,2014-06-18
A2WXV48O45AJ52,B00007E7JU,5.0,2013-05-27
ABLI32M2CZOLW,B004D8NZ52,5.0,2014-04-26
A15T9G38F589KM,B002R5AM7C,5.0,2010-05-15
A3VI2VETB90ZG5,B0034CL2ZI,5.0,2013-04-11
A16PBJIFF00ENN,B001A4Q8JM,5.0,2013-01-29
A1IM3J63CT82AZ,B0052YFYFK,5.0,2012-02-02
A1B0YO04O40C3M,B000HPV3RW,5.0,2013-12-15
A3VUAE72TR9GO,B001TH7GVE,4.0,2013-12-29
AQ40FQSSX9I0W,B005DKZTMG,3.0,2014-01-21
A8ZSTQMGQZP5V,B0026ZPFCK,4.0,2013-06-27
A2IFKH3TJ10387,B00BD99JSQ,3.0,2014-03-20
A3T6HX48F66512,B004JWA70I,3.0,2012-09-07
A1F1A0QQP2XVH5,B00AQDG9BA,4.0,2013-06-12
A3DF7ORJSYEMZJ,B002HGFKR8,5.0,2011-08-28
A3CSZGXOQMPY3P,B004GGK2JI,3.0,2012-01-18
A31RULW0KNYJ5H,B00D6PTMHI,5.0,2013-11-05
A1FHK631MYJI4H,B003R6U6HG,5.0,2014-06-23
A25UR9HRTS5UI9,B00622AG6S,5.0,2013-04-11
A3OGPCWAPUJQY,B0002SQ2P2,5.0,2009-03-01
A3VEBB6F3QDO0U,B00479SVBU,5.0,2012-09-09
AITGJN1H0Y1J8,B00E055H5O,5.0,2014-07-09
A3TBMAWIIHKHFN,B0011U65F2,1.0,2011-01-31
ABFPT8UWSWRP5,B007I5JT4S,1.0,2013-02-16
A3L1VJMHFWONCB,B00020S7XK,5.0,2012-12-30
A2PVYNQH5G5FMJ,B0000635UX,5.0,2002-07-30
A1HT4X1GUTVDX7,B004NYB684,4.0,2013-08-16
A2EMA8VCDUSAGC,B003X26VV4,3.0,2014-01-11
A2UFM78BEQ4BT8,B003D0ID8U,2.0,2010-10-06
A2JRDDSCQU89A8,B004J3V90Y,3.0,2014-01-04
A3PL8UPZK4AZD3,B007P4VOWC,5.0,2013-03-26
A2VKH0FDSTMK2A,B002WE6D44,4.0,2013-12-30
A1S27P7KJO9I96,B00486MH80,4.0,2011-05-16
ANA5ZTDY2S88A,B004J4VYG2,5.0,2011-07-13
A29YQ3Y5UHRH3M,B001MSU1FS,5.0,2012-04-07
ABI1D4CB1TZP9,B0037TEO3K,5.0,2013-03-10
A3USKQ8Q9LENTJ,B000812QC6,1.0,2013-07-17
A1NC86NFVMWNHN,B000WL6YY8,5.0,2012-12-15
A3N9GHCDGGP7QA,B00834SJNA,5.0,2013-06-12
A2696BLM4C3USU,B002U1Z9BC,5.0,2012-09-24
A2IW2B2NVEKUA6,B000652M6Y,2.0,2011-12-05
A3I6704DLTIILE,B002HWRJY4,5.0,2009-12-09
A506HOOCVL8GW,B003XM1WE0,5.0,2013-01-02
A379SJMF93CVYZ,B001TICH08,5.0,2014-03-17
A264G2MEBAODWF,B002WE6D44,5.0,2012-04-04
AEYKPDYE0CCG7,B001F7ARTQ,5.0,2010-04-09
AMW1OYXWOGZGJ,B001U8VL9K,5.0,2012-12-11
A2SBJ61PHQJW2A,B003FZA1OW,3.0,2011-04-02
A1IIVJXEY7O6JX,B000652M6Y,3.0,2011-01-26
ANRBLCIUCW73O,B002VPE1Q6,5.0,2014-06-22
AGHJA66CGCRWR,B003ZBZ64Q,4.0,2013-12-09
A1T7EHCMZ92TKC,B002R5AM7C,3.0,2010-07-15
AO6EW7LZGP3V4,B0074FGLUM,5.0,2014-05-13
A3P150FNM1I0P2,B00834SJSK,4.0,2014-05-05
A30UP2KKD5IQEP,B004T9RR6I,4.0,2012-09-08
A2TM55KWZ3N4I7,B007SM7O2U,5.0,2013-04-25
A24AQLIMZGCDJH,B003ELYQGG,5.0,2014-05-17
A2AYJJAFNSGSU1,B004CZ9U96,4.0,2011-04-03
A3M7BHDG9VFUH6,B004J3V7RO,4.0,2013-11-08
A3VIZRBK4EV15M,B00020S7XK,5.0,2011-06-27
A5SUDK1W5GC7Q,B004NBL9WK,5.0,2013-11-27
A1RXNHVPYSV90M,B000HZGQ9C,1.0,2008-05-14
A32S1VKUHL20N9,B004YDUZ22,5.0,2013-07-16
A2DSLGQ46LTF9B,B0076POAJE,5.0,2014-02-28
A1UEL5C1N6E5SE,B000EN81ZE,5.0,2006-10-16
AQ8ATZLT4GJVZ,B006W8U2MU,5.0,2013-05-03
A1AEEZ4TQ6CK4O,B0032OZNDK,5.0,2013-01-02
AQ969QPG7OS78,B004SBBD8U,5.0,2014-01-01
A18BRSDLJQL10D,B003LVZO8S,5.0,2012-12-22
A7JLMLNA8ETD1,B0002L5R78,5.0,2013-08-18
AQXHURB97U2ZL,B001TICH08,1.0,2012-12-17
A1X3DA7C61WZLQ,B0041UJVI2,5.0,2012-02-17
AOJYHMZ5S8B5K,B001NPEC5A,4.0,2012-02-24
A3J0BIM3BE26J3,B00825BZUY,5.0,2013-04-01
A3TWUBZY3G44V5,B003VAHYNC,5.0,2013-12-23
AYPCLLUC7V5P7,B000S5Q9CA,5.0,2012-10-01
