user_id,product_id,rating,timestamp
AG6573YJTUWI4,B0074BW614,5.0,2012-09-14
A3JKFLTKMKUJ1L,B00BGA9WK2,5.0,2014-05-10
A2FVHLVVM0YCT2,B000HI9O5W,5.0,2008-06-22
A32NCBR8D0XLWC,B004QK7HI8,5.0,2012-02-07
A2BN5WOW6WKFRN,B00825BZUY,4.0,2014-01-10
A1PPMCPO6GNQHJ,B001TH7GUU,5.0,2014-02-22
AKRZ2QH1FERXZ,B004J3V90Y,5.0,2014-06-05
A37VJLVXDOWABZ,B0063705PE,4.0,2012-12-30
A1JRVC0DYLFM8D,B003CY0SR6,1.0,2014-02-02
A3LHQRWX9BV6XM,B0043T7FXE,5.0,2014-02-24
A3JQOZ4YR05UZ6,B0019EHU8G,4.0,2014-05-05
A2UWPPU5GZLMQZ,B004JWA70I,4.0,2013-04-05
ADLVFFE4VBT8,B001TH7GUU,5.0,2009-11-14
A3D5V8I423FVGK,B0015C30J0,4.0,2014-01-29
A3T7V207KRDE2O,B004ZF0PXI,3.0,2011-08-26
A1W476YCP7DZ2S,B00EN27TCI,5.0,2014-03-30
ARW8VGT10JG60,B00004Z0C7,5.0,2013-04-24
A23O3H7VRLKHPE,B004R7A9YE,5.0,2014-01-18
A36MP37DITBU6F,B008ULPA2O,5.0,2013-01-23
A2O45NYKDQCVOD,B004WY83FO,5.0,2012-08-27
A35OKQRL9CP02K,B007WTAJTO,4.0,2013-05-19
AXZOKHGMOVLRE,B004YDUZ22,5.0,2013-02-14
A20DDH4NT6Q1E8,B00FNPD1OY,5.0,2013-12-17
A69OQ67YE2B1Z,B004QK7HI8,5.0,2013-10-16
A33KTZZRC1Y1YN,B005FYNSPK,5.0,2014-06-15
A1Y4I1F5HJH2XP,B000MKC34E,3.0,2007-04-24
A1CHH0K8I4ML4H,B002ZIMEMW,5.0,2013-09-03
A3AXEYKS1MBJ6B,B004J3V90Y,5.0,2013-08-25
A2AB6TO1FW2PTK,B005KDYBIO,5.0,2012-03-03
A1K9V3SLRHSWWZ,B0054YQO5C,5.0,2014-07-03
ANF6TEV6NFYRN,B002V8C3W2,4.0,2012-11-25
A3NYBI5VMVEEIK,B000FKP7TY,5.0,2011-06-02
A1MIWY5P4X6M4,B00BOHNYTW,4.0,2013-05-08
A1QPX6ZGQ0JF22,B005HFYE1O,4.0,2013-03-02
A2YC0ADOK1SNMK,B001U8VL9K,5.0,2011-09-01
A3OA4DV4L81N1D,B003K1EYM6,5.0,2013-01-03
A2SRCAOD2Y05G6,B001MSU1HG,5.0,2013-12-07
A34UCDZFYREDON,B003GIJTR8,4.0,2013-03-27
A2YYHSORXIHZCS,B00COGDERY,4.0,2013-09-29
AYPCLLUC7V5P7,B0043T7FXE,5.0,2011-12-28
A3S3R88HA0HZG3,B0062EUE54,5.0,2012-07-11
A2BLFCOPSMBOZ9,B00HPM1G8Q,4.0,2014-03-05
A18R2A34531K8B,B000R9AAJA,4.0,2009-03-30
A2H85E1KGIC83Y,B00006HSBC,5.0,2014-05-20
A2XPK6XCL0UH1S,B007Q8GOGI,2.0,2012-12-06
A3S9K8Z1JONB4W,B002VPE1Q6,5.0,2013-12-29
A1VH23UTJ0HZ,B006EKIQYM,5.0,2012-06-19
A2BJ9I0BQ1LH5S,B0081FLFQE,5.0,2013-03-17
A3LHQRWX9BV6XM,B001NPEC5A,5.0,2014-01-07
A202XNZLHBS6OJ,B000BQ7GW8,3.0,2013-04-04
A2WCFRWYPANBUX,B005LJQMZC,5.0,2013-08-23
A2QKDIHHVQ7Q6I,B004HHICKC,5.0,2014-02-13
A1XO7U772X6AAG,B00E3RH5W2,4.0,2013-12-30
A212MDP6K4VJS5,B004QK7HI8,5.0,2013-05-27
A13A45Q5UY8MBL,B0036RDVRI,4.0,2011-04-18
A2CH2HX82W1KYM,B0001FTVEK,5.0,2013-01-17
A38DKFG3HBFCOX,B00B7Q7D4M,2.0,2014-05-31
A3F76PAIBU53YC,B003ELYQGG,3.0,2013-12-27
A198FU6P1BVUNZ,B00006JPDI,5.0,2014-02-26
A3503WWKDSVXWF,B003QKBVYK,3.0,2013-06-14
A242MTHWO3T3GM,B000OGX5AM,5.0,2010-09-06
A3OBP99ZV5TG6C,B004I5BUSO,5.0,2013-07-07
A1YM2U6D8GBSZR,B007SM7O2U,4.0,2012-06-25
A1ESZMZZWUZCE1,B002MAPRYU,5.0,2014-01-08
ASR46ZD2TSNVX,B003XM9774,5.0,2011-10-12
A2J8T58Z4X15IO,B007C0Y8NQ,3.0,2012-05-23
A3B0HUYVGFCV46,B005X1Y7I2,5.0,2013-03-25
A3P9HWSQG4YWP3,B002V88HFE,5.0,2013-01-10
A24J1F3SFFMBMA,B002TLT10I,2.0,2014-01-20
AW03SE2R05T0E,B005FYNSPK,5.0,2013-02-24
AOMEH9W6LHC4S,B006W8U2MU,5.0,2013-08-23
A2C49JJVVXNLRP,B008HO9DK4,4.0,2014-05-30
A3LBSXXFXV4ASQ,B0093H4WT6,5.0,2013-04-30
A2EGYUNVA48BWY,B004ZGLM5W,5.0,2014-01-14
A2QYUZEU5DU1IN,B001NJ0D0Y,5.0,2014-07-18
ASCBJEPXTOU0V,B00212NO6W,5.0,2013-09-14
AWWSGS2MGAP3R,B00CROC9JC,1.0,2013-10-04
A2EUYA8Q5AT7O,B007I5JT4S,2.0,2012-04-27
A1HJISB0NCF2V0,B004SBBD8U,5.0,2013-01-18
A2H2YYSRTEI0O1,B001Q3MA80,5.0,2010-01-30
A27M75LRSJ788H,B000JMJWV2,5.0,2013-02-07
A1J75JJ0Q2OEJN,B004CLYEH8,5.0,2011-02-02
A3SMR4HRFJARSC,B004CZ9U96,5.0,2011-04-12
AT2J7H5TRZM8Z,B0000635UX,3.0,2002-11-10
A3VTOLNB5N6FVP,B007C0Y8NQ,4.0,2012-05-24
A506HOOCVL8GW,B0002KVQBA,5.0,2013-10-15
A3LKEPMO0PAOI3,B0013FRNKG,3.0,2012-02-06
A1F8F5LZ9GCHSB,B005FUNYSA,5.0,2012-06-20
A2V9DTXTQ5YIMK,B00FDLHNHO,5.0,2013-11-08
A4HV1JDH6VNMG,B006W8U2MU,5.0,2014-03-06
A11F60W72FUBH8,B008I646WG,5.0,2013-06-23
A1YP9BO80732WX,B00AWKC0JM,3.0,2013-10-17
A3ENX1Y48DJQVK,B000V1MLBE,5.0,2007-12-22
A3VX6DDDK0681Z,B007WTAJTO,5.0,2014-05-31
AOMVLDY12N1CQ,B000M87F0I,5.0,2013-01-08
AJI9AC44LCKOX,B006GWO5WK,5.0,2013-06-06
A22CW0ZHY3NJH8,B00GR3FMXE,4.0,2014-01-20
A3KG6JTUHHZVAV,B0011U65F2,5.0,2010-02-01
A2UZVC9I6G1LQK,B000I23TTE,5.0,2011-12-30
A32NCBR8D0XLWC,B0057OCDQS,3.0,2013-04-29
ANJY75Z24A6AG,B005DKZTMG,5.0,2013-02-09
AASSDFY9K6G2T,B000EW8074,4.0,2006-05-02
A10FRGQSF4E5KE,B006Y0YZZ6,5.0,2013-05-23
A34NE60YJ974D4,B003CJTR82,2.0,2012-12-05
A1WK48IM3A3ZV,B0049YQVHE,5.0,2012-10-23
A3QUG39UDJOPNB,B00AAU54TW,5.0,2012-05-28
A2QRXQPHDMFCQV,B00AQRUW4Q,3.0,2013-03-02
A15JPYV0L19RF,B002V88HFE,5.0,2013-01-20
A23GFTVIETX7DS,B00AQDG9BA,5.0,2013-05-21
A27B1U3OWCU14J,B005KJJKVG,2.0,2011-10-25
AG8YP2XTC5X1I,B002WE6D44,5.0,2014-02-21
A3DSXJDE6PAXHZ,B0056TYRMW,5.0,2014-05-23
A3DLTLE8PYXAE0,B00889ST2G,5.0,2014-06-16
A3HWQX1DMX66RH,B003R6U6HG,5.0,2012-12-04
A3TCP133W0BMW4,B0064DEI50,5.0,2013-07-18
A39H8B6CTVS93P,B0089ZV1WY,4.0,2013-03-09
A3A6GKV3QMYXS1,B001TUYTZM,5.0,2012-05-10
A25C2M3QF9G7OQ,B00GR3FMXE,5.0,2013-12-27
A3M6BTCC8AJ5PP,B003X1REPW,5.0,2012-04-13
ADAXXCMSLC0U9,B000CKVOOY,5.0,2013-05-29
A25WAAXBUN3MP2,B0057OCDQS,5.0,2013-12-26
A3VGTUB2MNYROV,B003P8X8L2,5.0,2011-10-03
A2BZWB9UPQCJFE,B002FFT8Z6,5.0,2013-03-16
A1F5O1USOUOOXI,B0099SMFP2,5.0,2013-03-28
A1NZKHZMSX3WK,B003L1ZYZ6,5.0,2013-09-11
A1QWVPTN456Y1T,B003ES5ZUU,5.0,2013-06-29
A1TND9THMFVTQG,B003D0ID8U,4.0,2013-04-27
A1GA6TGY8OLEDD,B000VIHFZ4,5.0,2009-08-29
A11GLQR8HQAA20,B0058AH2US,5.0,2012-06-12
A3LGV5JXFSBFTL,B00AWKC0JM,4.0,2014-05-10
A3EXIZWHSNVNME,B008ULPD0S,4.0,2013-01-21
A23OOB47YPF0CU,B00BGGDVOO,3.0,2014-06-04
A3KTWXWO9MYIYB,B009SYZ8OC,5.0,2013-10-02
A1G4NL0UEUCQW1,B00BGGDVOO,5.0,2014-05-09
A3EXDJ9BI8VAAD,B003LVZO8S,5.0,2013-09-30
AFBCMXAVE1UWK,B0043WJRRS,5.0,2013-02-07
A2VAD79S4A06DD,B0088CJT4U,5.0,2013-04-05
AE19NI258XFCN,B00AWKC0JM,4.0,2014-02-04
ADA48QJRB4NZ0,B002CMLDT6,5.0,2010-01-17
A1DH4PTG660JI1,B004HT6TS2,2.0,2012-04-05
A1JE04PMENX23K,B0075SUK14,5.0,2012-07-25
A14QZ4VSL4Y24E,B002ZAVVHY,5.0,2014-07-12
ASD9Y0W3LAG5J,B005EIGUD4,4.0,2013-01-25
A1OZ7I3DESX9NP,B004GF8TIK,5.0,2014-04-28
A6CES41QW3M2A,B0013G8PTS,5.0,2012-08-16
A1LRYHHKPI7VEU,B005DOK8NW,4.0,2012-11-30
A27YMV29BOMCV3,B000067RT6,2.0,2012-04-16
A1IM3J63CT82AZ,B00622AG6S,3.0,2013-05-14
A5FO9C7EDVSKG,B004GUS4WG,1.0,2012-09-19
A2HHDDYLFIQWYA,B003JTHN2W,5.0,2012-12-20
A1J0WCU5G1I2AD,B004GGK2JI,3.0,2011-03-30
AQM0K7MBBT4AY,B004CLYE8C,5.0,2011-08-16
A2UZ4PV7XYN016,B0067PLM5E,4.0,2012-01-13
A13LKNC6P4HFZO,B000CKVOOY,5.0,2013-03-29
A3BY5KCNQZXV5U,B003VAHYNC,5.0,2012-06-02
A2KDF6X8HNMPV6,B0047T79M2,5.0,2012-11-03
A20361V1Y2GZ5X,B00B588HY2,5.0,2013-12-13
A2M2HSP4AK22B0,B0007XJSQC,3.0,2013-04-17
A25ZJI4Z6WUT2W,B007WTAJTO,5.0,2013-08-26
A2EMA8VCDUSAGC,B008I646WG,5.0,2014-03-24
A311BT0MW8637Z,B0039NLS4C,5.0,2011-02-10
A390F07SOAS4NI,B004U78628,4.0,2011-09-12
A5N5DEJ0ZBU8V,B003Y32T68,4.0,2014-06-19
ALVYD6HBLYI0W,B00004Z0C7,5.0,2014-03-19
A1F4MJOW5947LT,B002SFDJMQ,5.0,2010-02-02
A24C1N7P1NFTRJ,B004Q3R9AQ,5.0,2011-10-31
A9T051NCT02QH,B00007KDVI,1.0,2006-01-07
A1KOOC0V1UWJJQ,B0041Q38NU,5.0,2013-09-11
ACIJCKBI2PKRB,B001D7REIK,5.0,2010-05-14
AFR9GYKAHM37U,B000S5Q9CA,5.0,2011-12-30
A2A6KDV8AGGBPE,B00F0DD0I6,2.0,2014-04-09
A1AKGL20V4UXKG,B001A4Q8JM,3.0,2013-03-26
AZWUYFJF3ZVX6,B00834SJSK,4.0,2013-11-17
A2DZ6ZZZU8REY1,B007MXGG5Q,5.0,2013-01-29
A1UINGIK3UG77D,B005GJC01C,5.0,2013-01-23
A25IHLWYOK158R,B002HWRJBM,5.0,2013-01-21
A1IW95OQV7A16I,B00B7MWQE8,4.0,2014-01-12
A3QNQQKJTL76H0,B008ULPD0S,4.0,2013-02-25
A2YAP5OEZOBIX4,B000YBH4YU,5.0,2014-05-16
A3BTH59BTHAWAK,B00D6PTMHI,4.0,2014-01-06
A160LKJBUSOVRL,B002WE6D44,4.0,2013-09-11
A23BF7PYYT23UK,B0062EUE54,5.0,2013-03-09
A2CY10DLP6U5MH,B00004T8R2,4.0,2011-12-07
A3284KYDZ00BZA,B00B2HCLL6,4.0,2013-05-11
AVPZEBTWAM0P3,B0019EHU8G,4.0,2012-03-21
A1YEPFLLH42OU1,B0037TEO3K,4.0,2013-06-27
A3IXXWSTNWCS4G,B0007U00XU,4.0,2007-03-13
A2OYGD3W1AZEB9,B009SYZ8OC,5.0,2013-09-27
A10H24TDLK2VDP,B0015DYMVO,4.0,2013-09-18
A2D3BBD9EQ7KVR,B0038P1TP4,4.0,2013-08-26
A3EDYCF19JDSTU,B005LFT3GG,5.0,2013-12-31
A1MFERJPS2ODR2,B0015AARJI,5.0,2013-10-02
A2UOHALGF2X77Q,B000JMJWV2,5.0,2008-11-20
A125YTPPTOD3XT,B00D856NOG,5.0,2014-05-02
A2VWZPAUWVXUDM,B0034CL2ZI,5.0,2013-07-03
ABQWMANK4AR63,B006EKIQYM,5.0,2012-04-25
A2AXGINPRJJYK5,B003ES5ZR8,5.0,2014-05-12
AVPIWQ1RDOIUA,B001B1AR50,5.0,2013-01-14
A21WBLB8KAFE1U,B00007GQLS,5.0,2005-07-20
A11GLQR8HQAA20,B000JE7GPY,5.0,2014-04-09
AQSW6WDVCJGB8,B004CLYE8C,4.0,2012-11-17
A1O97WKID9L3IA,B00AWKC0JM,5.0,2014-05-08
A17DFH1S1KKKSO,B003U7URH6,5.0,2013-04-22
A2NOW4U7W3F7RI,B00AZW4MYI,5.0,2014-01-25
A1VB3ELNSUGULE,B0043WJRRS,5.0,2012-04-28
A13PH4SEO083YQ,B00CEZQ8FA,5.0,2012-12-13
A38BE06WWL20AY,B000092YQW,3.0,2004-01-06
A3DQB0J9N7S69Q,B009O7YUF6,5.0,2014-05-31
A3S9DOTT4Z8JF9,B00C8OT7FK,3.0,2014-01-03
A3P3XP70BMBX06,B005EIGUD4,4.0,2013-08-17
A18BRSDLJQL10D,B0047T79M2,5.0,2014-02-18
A6N6FELD4DTW3,B0043WJRRS,5.0,2014-02-12
A2MAE2ZD37KE23,B006TT91TW,5.0,2013-03-01
A3EXWV8FNSSFL6,B008DWCRQW,5.0,2013-07-12
A2AF0NOCM71J0B,B00829TIA4,5.0,2013-03-20
A3MUSWDCTZINQZ,B008ULPA2O,4.0,2013-01-26
A6XLG77BC9R8R,B000VIHFZ4,5.0,2008-11-07
A1A32UA1KVNJ3Q,B00E3RH5W2,3.0,2014-07-22
A3AWV00ZU7MSK1,B004CZ9U96,5.0,2011-04-05
A18P24G26MBH54,B00017LSPI,5.0,2014-05-20
A1BVE2ZIBKJ7YI,B0087NZ31S,5.0,2012-11-15
A2P3IE6KYP2UFI,B00HPM1FZ0,4.0,2014-03-24
A3DU5DKEJLWTB2,B00DR0PDNE,2.0,2014-04-16
A2H85E1KGIC83Y,B004D8NZ52,5.0,2013-12-19
ABK33U7YRNOFV,B002SZEOLG,4.0,2014-05-21
A2HIIGS4ZGEYZP,B001ENYQT8,5.0,2013-03-04
A3VEFQ25OSXMOQ,B003ES5ZUU,5.0,2013-03-15
A29Y85LOFTA02O,B00AAKLFHM,5.0,2013-08-09
A5JLAU2ARJ0BO,B003Y74AXO,2.0,2011-03-02
A33KTZZRC1Y1YN,B003S6AXVO,5.0,2014-06-15
A3RT91BFHYZ8Y5,B001NJ0D0Y,5.0,2012-12-20
A2EBL4LF1O5V5X,B0030MITDK,5.0,2010-04-28
A2TMFC9O3ZCNKE,B009LL9VDG,5.0,2013-11-02
ARADXCOUVBS09,B00834SJNA,5.0,2012-06-28
A9UEVK9QBA0B3,B003ELYQGG,5.0,2013-07-07
A2ZSU1O7QSIH10,B004G6002M,2.0,2013-04-07
A3LP5N3V2Y0DFM,B002U1Z9BC,4.0,2013-07-07
A22WDNLXFIETW5,B00COGDERY,4.0,2013-09-27
A3NH30B70DU5IH,B002FYL7PG,5.0,2014-02-15
A13LKNC6P4HFZO,B004G6002M,5.0,2012-12-13
AW6FQE5QRF2LM,B00APCMMDG,5.0,2014-02-27
ANI2DLYE36P2J,B001NJ0D0Y,5.0,2013-10-30
A2ME1L7ZCJFQOH,B003VAM32E,3.0,2013-10-04
A32NY5D9QT8PGE,B007I5JT4S,5.0,2012-09-13
A242OC1ZJ7CY11,B000812QC6,4.0,2014-02-09
AP6M728REMY04,B00001P4XA,2.0,2003-09-19
A22200AUZF7RW5,B006W8U2MU,5.0,2013-05-10
A4S2GMZIQKEHY,B003XIJ3MW,5.0,2012-12-19
A2NOZGU36O4I7O,B005E7KMH0,5.0,2014-06-23
A2KMDFXNRL4UB5,B001QTXL82,4.0,2009-04-24
A224KM22RQ5CD4,B0040702HA,3.0,2011-03-07
A2XIOXRRYX0KZY,B000A6PPOK,4.0,2013-12-18
A6FIAB28IS79,B00029U1DK,4.0,2010-04-08
A1BGEIDHA0L9B6,B000JNQSIQ,5.0,2014-04-22
A3SS042FJQJN39,B003EO1H7E,3.0,2013-11-05
A1Z4RCM7PAM07X,B000JMJWV2,1.0,2010-08-05
A39WYMQ41RNQYH,B000OEV88K,3.0,2014-04-11
A3B0HUYVGFCV46,B0046RE21G,5.0,2014-01-22
A10QWQ0IY1OUNM,B00I03J1HM,5.0,2014-07-10
A19U0I5I48440J,B0002L5R78,5.0,2011-06-29
A18S1XGURAYMXS,B00BGGDVOO,5.0,2014-01-03
A3MONMGU3V8652,B001B1AR50,5.0,2013-06-18
A7JLMLNA8ETD1,B001XURP7W,5.0,2013-08-18
A3LV8JJF1KK7O8,B003ELYQGG,4.0,2013-10-22
A2NSMJVQY0RV9S,B001GNCWCE,5.0,2011-09-12
A1WJ3P43SZUNDM,B001TH7GUU,5.0,2012-10-06
A12XDEMP7PQPDT,B005HMKKH4,5.0,2013-09-13
A680RUE1FDO8B,B000219896,5.0,2007-09-28
AFUQVM5CFSXA,B000S5Q9CA,5.0,2011-05-29
AR3U018DZIII1,B00723PZ2G,5.0,2013-12-18
A1N9FGKG9U0FG6,B0074BW614,5.0,2013-10-31
A1ZU55TM45Y2R8,B004TPJKEY,3.0,2011-11-30
A2Y1QZA3AGBJQI,B003DZ165W,5.0,2012-12-30
AJQ6WH5UGGOIV,B003MVMTDA,5.0,2014-03-31
A25GGWGD3AWNVN,B0007MXZB2,2.0,2014-03-12
AH3YOVIN6PXOE,B002RCNX8K,3.0,2014-05-21
A3QNQQKJTL76H0,B00829THK0,5.0,2013-05-15
A1IN6UFBCST73K,B004CG11SS,5.0,2013-12-12
A2VAD79S4A06DD,B00HGLOQ24,4.0,2014-06-23
A3BOVSPUA2BJSB,B001IOHAVO,4.0,2009-05-15
A17EFGL6NCKPKI,B001S2PPT0,3.0,2010-05-17
A31RULW0KNYJ5H,B00884WH74,3.0,2013-02-17
ARZV4QKG5AJ9,B003Y5T464,1.0,2013-02-08
A33LQYE3K7S3LT,B001ELK2NY,4.0,2009-05-28
A2DAKCK6BSAEPO,B00DVFLJDS,5.0,2014-07-10
A309XDJNYKCFJE,B004XC6GJ0,4.0,2013-08-31
A15LN0MCHSJD52,B002SZEOLG,5.0,2014-01-25
A1VWHAGB0F89OK,B001E1Y5O6,4.0,2014-06-17
A3FZ16U9EAEDFD,B002MAPRYU,5.0,2012-12-14
A24XBTW4TQ6HK4,B0041Q38NU,5.0,2013-06-16
A24J1F3SFFMBMA,B0058UUR6E,5.0,2014-06-07
A1XXHE5G95PZ8X,B006TT91TW,5.0,2013-01-11
A2TUXUOKJHAYCI,B001QUA6RA,4.0,2014-01-09
A287547UH1VBJ7,B00BGA9WK2,5.0,2014-06-08
A22PUBSSNP54L,B0088CJT4U,4.0,2013-04-16
A6FIAB28IS79,B004J3V7RO,5.0,2014-01-27
A1PVX61PRPVX27,B00DTPYRTI,5.0,2014-02-19
A26LD9FQHTM8ZH,B001OMH1JQ,5.0,2009-06-15
A3JICJL5MWV58H,B00622AG6S,5.0,2013-06-11
A1FNHYW3VEWM0A,B003XM9774,5.0,2014-04-09
A1L5TA5UQF7EWE,B00CSIOLXY,5.0,2013-10-22
A12V4QGBVTH2BC,B003P8X8L2,1.0,2012-09-27
A3F0OD61W7REVX,B004ZGLM5W,5.0,2013-01-11
AJEHVSA6A6QEW,B000EN81ZE,4.0,2006-07-05
A3VYCWBO41LI0R,B001TH7GUU,5.0,2014-06-12
A18T2SH9RNTQFP,B0074BW614,5.0,2013-05-19
A3C67YYQ9S1BEE,B002J9HBIO,4.0,2013-08-22
A1AARD3V8DIVBS,B004GF8TIK,5.0,2013-02-24
A12DQZKRKTNF5E,B005LDLP8W,5.0,2013-09-07
A2KJUDXYN2BTDX,B003ES5ZR8,5.0,2011-01-12
A19L60W2D97K0A,B0011ZK6PC,5.0,2010-08-22
AEVHM9T2YWQJO,B00EVVGAC6,3.0,2014-03-25
A17R9HPXLAXB92,B00D6PTMHI,5.0,2014-04-08
A17Z0LVY96TO53,B001GNCWCE,5.0,2012-09-25
A3M9JJ97RF0ACZ,B0055YB5IC,5.0,2014-04-27
AN503ACH2N949,B002V8C3W2,5.0,2012-02-14
A1LXP1LJ6HZ65F,B004GF8TIK,5.0,2013-12-22
A26SBERFSTW1UC,B0015AARJI,5.0,2013-08-17
A2WXOQN5BM8WB4,B004T9RR6I,5.0,2013-08-21
AK6FTDBW6WCLC,B0018DKODQ,4.0,2009-08-20
A17DFH1S1KKKSO,B004RKQM8I,4.0,2013-06-03
A1XC7HPEYN7RKS,B002ZAVVHY,5.0,2014-05-15
A2Z3QIE14L69BT,B0019EHU8G,5.0,2012-05-09
AK5SUC6HADAVZ,B003ZX8B3W,5.0,2011-08-17
A3H8GKR249RWAC,B00004THCZ,4.0,2006-11-04
A1DOGPO9VV2BGK,B0002SQ2P2,5.0,2011-02-02
A12SSZIN555FTL,B005CWJB5G,5.0,2012-12-08
A2CLLFAJUNN36W,B005X1Y7I2,5.0,2014-02-20
A3CW0ZLUO5X2B1,B00829THK0,4.0,2012-06-25
A1BU9UO0VJ4CCL,B002WE6D44,5.0,2013-12-18
ATQ0GLFRWK3ZU,B00746W3HG,5.0,2013-08-26
A2AKSW3HHQV577,B008UNSPO2,1.0,2012-09-24
A1M9126YPQPS3L,B004Q3R9AQ,4.0,2011-09-22
A1BPPZINVQ2CE6,B003ES5ZQE,5.0,2011-02-06
A3MD9QAR4NT9OW,B004KU0RJK,5.0,2013-01-12
A1SC5OXLQNGPLN,B002S53LJ2,5.0,2013-12-10
A2BMZRO0H7TFCS,B004CLYEE6,3.0,2012-09-17
A25IHLWYOK158R,B002HWRJY4,3.0,2013-01-31
ASYR53USKT806,B005FYNSPK,5.0,2014-05-06
A2LEK0N9TKQUM2,B001DVZXC0,4.0,2012-11-20
A2PY335744U7GY,B002K42W50,5.0,2012-02-17
A1HSM98KUGTHNY,B004Q0PT3I,4.0,2011-09-12
A3EO5YAU65KOH,B00IF70QCW,5.0,2014-04-15
A32S1VKUHL20N9,B000O8I474,4.0,2014-02-14
AY8S0ZSMVGYBG,B0037TEO3K,3.0,2011-02-22
A3U41ZL33SS92P,B00172M8HS,4.0,2011-12-09
A1MQQEM7W77L62,B001F7AHOG,5.0,2010-05-14
A2AWS5OKTTB58K,B009SYZ8OC,3.0,2013-11-11
AO8F2P769YIA9,B0097FM3PE,5.0,2013-05-24
ASWWJ7QM1HD39,B003ELYQGG,4.0,2013-04-17
AYY2XL3W5D68G,B000LRMS66,5.0,2013-12-04
A2AL3G901ZFFVE,B00B7MWQE8,5.0,2014-01-01
A2VRYQBXSTA424,B0017JY5FE,4.0,2013-12-11
A24FVSUBIL35B,B002FFT8Z6,3.0,2012-05-05
A3OL0OZTKT08WO,B000BMBT5M,4.0,2007-11-20
AHIDOAZZVH2PY,B00009XVCZ,5.0,2011-07-12
A1INE33UQ1B4Q3,B002CMLDT6,5.0,2010-01-02
A31N0XY2UTB25C,B000067RT6,5.0,2011-03-08
AS51UE9YQ03A7,B000R9AAJA,4.0,2009-12-06
AAQ9NJ480N9W5,B0043WJRRS,5.0,2014-04-14
A32M839FVEXDKL,B009SYZ8OC,1.0,2014-07-06
A12DHI42CBTWFS,B00BGGDVOO,3.0,2014-02-04
A3IUPH8002HIVU,B00AANMVNQ,5.0,2014-04-12
AM4A22NQXPCI8,B007Q45EF4,5.0,2013-02-24
A1ZU55TM45Y2R8,B008ULPA2O,4.0,2013-01-24
A32SUT7ZBZ1IGA,B00H1OQX6I,5.0,2014-06-28
ASWWJ7QM1HD39,B007WTAJTO,3.0,2014-02-19
A2ZYPZRUMHEM6I,B004R7A9YE,5.0,2013-12-28
A3IY97S7SAUBF4,B008KVUAGU,5.0,2013-11-18
AXV5IWNDCEL76,B003HFCDLY,5.0,2013-03-13
A1B80MVU7ZODF9,B003ZUIHY8,3.0,2011-11-14
A2ZLTS9XSNSB7F,B003GIJTR8,5.0,2012-03-25
A8LNR9TEDXO0R,B0009OD4CS,4.0,2007-08-08
A1JA1P53VHJ023,B000JNQSIQ,5.0,2012-11-10
ABLI32M2CZOLW,B002MAPRYU,5.0,2014-04-26
A2HRHF83I3NDGT,B0041Q38NU,4.0,2013-11-27
A1IN6UFBCST73K,B00081A2KY,5.0,2012-05-18
A2L1T6Y8POZWCI,B0012S4APK,5.0,2014-02-19
A1TIAMZ30UHLI4,B002HGFKR8,1.0,2014-03-04
A1FNHDWSN2KA0G,B004U78628,5.0,2011-05-10
A79QM6CCSZNLF,B001Q3MA80,5.0,2009-06-23
A2CO08JO8ENBXE,B0013FRNKG,3.0,2011-10-07
A59HY11LFMSL8,B000067SPR,5.0,2009-04-08
A2KP4GAQZ7FJWC,B00CMQTVK0,5.0,2013-11-22
